2025-03-06 10:09:01.811 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741277341811; nextExpiration=1741277341810; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:20.602 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278980602; nextExpiration=1741278980601; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:21.604 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278981603; nextExpiration=1741278981602; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:22.605 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278982604; nextExpiration=1741278982603; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:23.606 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278983606; nextExpiration=1741278983604; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:24.608 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278984608; nextExpiration=1741278984606; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:25.610 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278985610; nextExpiration=1741278985608; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:26.611 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278986610; nextExpiration=1741278986610; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:27.612 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278987612; nextExpiration=1741278987610; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:28.614 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278988614; nextExpiration=1741278988612; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:29.615 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278989615; nextExpiration=1741278989614; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:30.617 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278990617; nextExpiration=1741278990615; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:31.618 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278991618; nextExpiration=1741278991617; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:32.620 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278992619; nextExpiration=1741278992618; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:33.621 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278993621; nextExpiration=1741278993619; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:34.623 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278994623; nextExpiration=1741278994621; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:35.624 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278995624; nextExpiration=1741278995623; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:36.626 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278996626; nextExpiration=1741278996624; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:37.628 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278997628; nextExpiration=1741278997626; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:38.630 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278998630; nextExpiration=1741278998628; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:39.631 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741278999631; nextExpiration=1741278999630; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:40.633 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279000632; nextExpiration=1741279000631; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:41.634 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279001634; nextExpiration=1741279001632; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:42.636 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279002635; nextExpiration=1741279002634; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:43.637 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279003637; nextExpiration=1741279003635; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:44.639 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279004639; nextExpiration=1741279004637; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:45.641 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279005641; nextExpiration=1741279005639; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:46.643 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279006642; nextExpiration=1741279006641; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:47.644 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279007643; nextExpiration=1741279007642; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:48.645 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279008645; nextExpiration=1741279008643; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:49.647 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279009647; nextExpiration=1741279009645; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:50.650 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279010649; nextExpiration=1741279010647; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:51.651 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279011651; nextExpiration=1741279011649; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:52.653 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279012653; nextExpiration=1741279012651; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:53.654 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279013654; nextExpiration=1741279013653; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:54.655 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279014655; nextExpiration=1741279014654; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:55.657 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279015657; nextExpiration=1741279015655; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:56.659 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279016659; nextExpiration=1741279016657; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:57.661 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279017660; nextExpiration=1741279017659; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:58.661 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279018661; nextExpiration=1741279018660; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:36:59.663 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279019663; nextExpiration=1741279019661; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:00.665 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279020664; nextExpiration=1741279020663; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:01.666 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279021666; nextExpiration=1741279021664; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:02.668 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279022668; nextExpiration=1741279022666; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:03.670 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279023670; nextExpiration=1741279023668; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:04.671 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279024671; nextExpiration=1741279024670; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:05.673 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279025672; nextExpiration=1741279025671; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:06.674 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279026673; nextExpiration=1741279026672; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:07.675 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279027675; nextExpiration=1741279027673; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:08.677 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279028677; nextExpiration=1741279028675; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:09.679 DEBUG 46031 --- [http-nio-8080-Poller] org.apache.tomcat.util.net.NioEndpoint   : timeout completed: keys processed=0; now=1741279029678; nextExpiration=1741279029677; keyCount=0; hasEvents=false; eval=false
2025-03-06 10:37:09.749 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "HTTP/1.1 200 OK[\r][\n]"
2025-03-06 10:37:09.749 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Server: nginx/1.18.0[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Date: Thu, 06 Mar 2025 16:37:09 GMT[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Content-Type: application/json[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Content-Length: 23[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Connection: keep-alive[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Strict-Transport-Security: max-age=31536000; includeSubDomains; preload[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Access-Control-Allow-Origin: *[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Access-Control-Allow-Methods: GET, POST, OPTIONS[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "Access-Control-Expose-Headers: Content-Length,Content-Type,Date,Server,Connection[\r][\n]"
2025-03-06 10:37:09.750 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "[\r][\n]"
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.wire                     : http-outgoing-21 << "{"ok":true,"result":[]}"
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << HTTP/1.1 200 OK
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Server: nginx/1.18.0
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Date: Thu, 06 Mar 2025 16:37:09 GMT
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Content-Type: application/json
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Content-Length: 23
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Connection: keep-alive
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2025-03-06 10:37:09.751 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Access-Control-Allow-Origin: *
2025-03-06 10:37:09.752 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Access-Control-Allow-Methods: GET, POST, OPTIONS
2025-03-06 10:37:09.752 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.headers                  : http-outgoing-21 << Access-Control-Expose-Headers: Content-Length,Content-Type,Date,Server,Connection
2025-03-06 10:37:09.752 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.http.impl.execchain.MainClientExec   : Connection can be kept alive indefinitely
2025-03-06 10:37:09.752 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection [id: 21][route: {s}->https://api.telegram.org:443] can be kept alive indefinitely
2025-03-06 10:37:09.754 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.DefaultManagedHttpClientConnection : http-outgoing-21: set socket timeout to 0
2025-03-06 10:37:09.754 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection released: [id: 21][route: {s}->https://api.telegram.org:443][total available: 1; route allocated: 1 of 2; total allocated: 1 of 100]
2025-03-06 10:37:10.261 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.client.protocol.RequestAddCookies  : CookieSpec selected: default
2025-03-06 10:37:10.261 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] o.a.h.client.protocol.RequestAuthCache   : Auth cache not set in the context
2025-03-06 10:37:10.261 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection request: [route: {s}->https://api.telegram.org:443][total available: 1; route allocated: 1 of 2; total allocated: 1 of 100]
2025-03-06 10:37:10.261 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] org.apache.http.impl.conn.CPool          : Connection [id:21][route:{s}->https://api.telegram.org:443][state:null] expired @ Thu Mar 06 10:36:38 CST 2025
2025-03-06 10:37:10.262 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.DefaultManagedHttpClientConnection : http-outgoing-21: Close connection
2025-03-06 10:37:10.262 DEBUG 46031 --- [KoalAPEX_first_bot Telegram Connection] h.i.c.PoolingHttpClientConnectionManager : Connection leased: [id: 22][route: {s}->https://api.telegram.org:443][total available: 0; route allocated: 1 of 2; total allocated: 1 of 100]
